dataset,case_id,comparison,model_a,model_b,value_a,value_b,checkpoint_a,checkpoint_b,main_model,comparator,metric,main_value,comparator_value,paired_difference
Internal,liver_97,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.9422274613613489,0.9348071858929285,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,tumor_recall,0.9422274613613489,0.9348071858929285,0.00742027546842039
Internal,liver_100,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.9591759285852527,0.9620858753090844,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,tumor_precision,0.9591759285852527,0.9620858753090844,-0.0029099467238317134
Internal,liver_101,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.9140442356646971,0.9249164388572577,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,tumor_precision,0.9140442356646971,0.9249164388572577,-0.010872203192560659
Internal,liver_11,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.9379953975965226,0.9436403227872422,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,tumor_precision,0.9379953975965226,0.9436403227872422,-0.005644925190719574
Internal,liver_111,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.6681338028169014,0.653737572112434,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,tumor_precision,0.6681338028169014,0.653737572112434,0.014396230704467383
Internal,liver_112,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.4883142715067131,0.4404494382022472,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,tumor_precision,0.4883142715067131,0.4404494382022472,0.04786483330446589
Internal,liver_117,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.8940799333236814,0.8866156293190645,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,tumor_precision,0.8940799333236814,0.8866156293190645,0.007464304004616951
Internal,liver_127,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,1.0,0.8378378378378378,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,tumor_precision,1.0,0.8378378378378378,0.16216216216216217
Internal,liver_128,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.732909460447952,0.6608344826166609,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,tumor_precision,0.732909460447952,0.6608344826166609,0.07207497783129113
Internal,liver_129,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.9764046983320612,0.9780670452071397,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,tumor_precision,0.9764046983320612,0.9780670452071397,-0.0016623468750784909
Internal,liver_130,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.9623020080972046,0.9551330960723934,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,tumor_precision,0.9623020080972046,0.9551330960723934,0.00716891202481118
Internal,liver_17,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.8192600829337225,0.8232739498937636,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,tumor_precision,0.8192600829337225,0.8232739498937636,-0.004013866960041024
Internal,liver_36,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.8579494954775971,0.8656592623311993,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,tumor_precision,0.8579494954775971,0.8656592623311993,-0.00770976685360214
Internal,liver_48,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.9445810733416433,0.9434052267538928,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,tumor_precision,0.9445810733416433,0.9434052267538928,0.0011758465877504953
Internal,liver_52,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.9461246200607902,0.9510874025441116,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,tumor_precision,0.9461246200607902,0.9510874025441116,-0.004962782483321382
Internal,liver_58,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.953405017921147,0.9762845849802372,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,tumor_precision,0.953405017921147,0.9762845849802372,-0.022879567059090222
Internal,liver_6,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.8030949692981248,0.8179266148698463,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,tumor_precision,0.8030949692981248,0.8179266148698463,-0.014831645571721452
Internal,liver_63,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.7972602739726027,0.7256857855361596,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,tumor_precision,0.7972602739726027,0.7256857855361596,0.0715744884364431
Internal,liver_68,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.9305682859761687,0.9151258632212074,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,tumor_precision,0.9305682859761687,0.9151258632212074,0.015442422754961327
Internal,liver_75,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.8122953801382321,0.8165271204950856,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,tumor_precision,0.8122953801382321,0.8165271204950856,-0.004231740356853475
Internal,liver_84,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.8983125702475443,0.9214435236429329,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,tumor_precision,0.8983125702475443,0.9214435236429329,-0.02313095339538862
Internal,liver_90,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.9127481878348566,0.9282669307698104,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,tumor_precision,0.9127481878348566,0.9282669307698104,-0.01551874293495381
Internal,liver_96,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.7451676187179044,0.7208258036252122,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,tumor_precision,0.7451676187179044,0.7208258036252122,0.024341815092692176
Internal,liver_97,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.8485395931422214,0.8575658423123574,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,tumor_precision,0.8485395931422214,0.8575658423123574,-0.009026249170136058
Internal,liver_100,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.9495875928010368,0.9489333596320846,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,liver_dice,0.9495875928010368,0.9489333596320846,0.0006542331689521896
Internal,liver_101,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.9726256270531577,0.9702975092359131,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,liver_dice,0.9726256270531577,0.9702975092359131,0.0023281178172446237
Internal,liver_11,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.9650189516525236,0.9658859300942781,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,liver_dice,0.9650189516525236,0.9658859300942781,-0.0008669784417545401
Internal,liver_111,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.9853284897698454,0.9819807115192409,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,liver_dice,0.9853284897698454,0.9819807115192409,0.003347778250604505
Internal,liver_112,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.9834000005252175,0.9836243120962481,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,liver_dice,0.9834000005252175,0.9836243120962481,-0.00022431157103064425
Internal,liver_117,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.9512644290307275,0.9517246994327896,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,liver_dice,0.9512644290307275,0.9517246994327896,-0.0004602704020620907
Internal,liver_127,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.9844879674966143,0.984896632058543,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,liver_dice,0.9844879674966143,0.984896632058543,-0.0004086645619287843
Internal,liver_128,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.9643402498115005,0.958835637627588,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,liver_dice,0.9643402498115005,0.958835637627588,0.005504612183912405
Internal,liver_129,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.957678412902463,0.9558035237363084,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,liver_dice,0.957678412902463,0.9558035237363084,0.0018748891661546363
Internal,liver_130,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.9467434538972959,0.9276893309415608,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,liver_dice,0.9467434538972959,0.9276893309415608,0.019054122955735053
Internal,liver_17,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.9782487387637432,0.9793593268090216,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,liver_dice,0.9782487387637432,0.9793593268090216,-0.0011105880452784156
Internal,liver_36,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.969844568105027,0.9691699916371244,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,liver_dice,0.969844568105027,0.9691699916371244,0.0006745764679025879
Internal,liver_41,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.9682260456955654,0.966936157124654,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,liver_dice,0.9682260456955654,0.966936157124654,0.0012898885709113905
Internal,liver_48,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.7517539869148624,0.7518752535809786,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,liver_dice,0.7517539869148624,0.7518752535809786,-0.0001212666661162265
Internal,liver_52,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.9493935940554613,0.9486458218723198,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,liver_dice,0.9493935940554613,0.9486458218723198,0.0007477721831414819
Internal,liver_58,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.9592165657101681,0.958701069282343,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,liver_dice,0.9592165657101681,0.958701069282343,0.0005154964278251128
Internal,liver_6,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.9718070755585452,0.9722500907871876,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,liver_dice,0.9718070755585452,0.9722500907871876,-0.00044301522864242937
Internal,liver_63,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.9768456661468505,0.9755344886404537,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,liver_dice,0.9768456661468505,0.9755344886404537,0.0013111775063968656
Internal,liver_68,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.9514337078363637,0.951917562184562,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,liver_dice,0.9514337078363637,0.951917562184562,-0.0004838543481983093
Internal,liver_75,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.9649083148058444,0.9653279418139462,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,liver_dice,0.9649083148058444,0.9653279418139462,-0.0004196270081018305
Internal,liver_84,MedNeXt_MLA_MoE vs MedNeXt,MedNeXt_MLA_MoE,MedNeXt,0.9533635596505755,0.9524557011027275,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt_MLA_MoE__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,/home/PuMengYu/nnUNet_workspace/results_v2/Dataset003_Liver/nnUNetTrainer_MedNeXt__nnUNetPlans__3d_fullres/fold_0/checkpoint_best.pth,MedNeXt_MLA_MoE,MedNeXt,liver_dice,0.9533635596505755,0.9524557011027275,0.0009078585478480283
